period,reporterDesc,partnerDesc,flowDesc,primaryValue
2024,Portugal,Mozambique,Export,234373333
2024,Portugal,Oman,Export,11042523.38
2024,Portugal,Namibia,Export,6860816.832
2024,Portugal,Nepal,Export,157801.33
2024,Portugal,Netherlands,Export,3075585884
2024,Portugal,Curaçao,Export,3181615.149
2024,Portugal,Aruba,Export,6428890.745
2024,Portugal,Sint Maarten,Export,1252840.229
2024,Portugal,Bonaire,Export,1806551.436
2024,Portugal,New Caledonia,Export,1939579.242
2024,Portugal,New Zealand,Export,29741562.61
2024,Portugal,Nicaragua,Export,8135219.162
2024,Portugal,Niger,Export,1581975.891
2024,Portugal,Nigeria,Export,43513349.45
2024,Portugal,"Other Europe, nes",Export,844420.198
2024,Portugal,Niue,Export,18.4
2024,Portugal,"Other Africa, nes",Export,58367962.7
2024,Portugal,Norway,Export,245532239.3
2024,Portugal,Marshall Isds,Export,916425.558
2024,Portugal,Pakistan,Export,20357999.42
2024,Portugal,Panama,Export,44317907.74
2024,Portugal,Papua New Guinea,Export,108.238
2024,Portugal,Paraguay,Export,13428354.02
2024,Portugal,Peru,Export,29398279.15
2024,Portugal,Philippines,Export,17409048.45
2024,Portugal,Poland,Export,1283598606
2024,Portugal,Guinea-Bissau,Export,131688127.1
2024,Portugal,Timor-Leste,Export,4270385.984
2024,Portugal,Qatar,Export,40540859.95
2024,Portugal,Romania,Export,611879895
2024,Portugal,Russian Federation,Export,97192611.01
2024,Portugal,Rwanda,Export,18803198.86
2024,Portugal,Saint Barthélemy,Export,6237284.508
2024,Portugal,Saint Helena,Export,45.46
2024,Portugal,Saint Kitts and Nevis,Export,4274.32
2024,Portugal,Anguilla,Export,19036.908
2024,Portugal,Saint Lucia,Export,237709.149
2024,Portugal,Saint Vincent and the Grenadines,Export,111437.563
2024,Portugal,San Marino,Export,499999.159
2024,Portugal,Sao Tome and Principe,Export,66943230.13
2024,Portugal,Saudi Arabia,Export,193464679.1
2024,Portugal,Senegal,Export,51665835.83
2024,Portugal,Serbia,Export,74621652.27
2024,Portugal,Seychelles,Export,3454633.714
2024,Portugal,Sierra Leone,Export,1159913.537
2024,Portugal,India,Export,194217627.3
2024,Portugal,Singapore,Export,101588526.1
2024,Portugal,Slovakia,Export,515147572.7
2024,Portugal,Viet Nam,Export,91967374.96
2024,Portugal,Slovenia,Export,83620613.2
2024,Portugal,Somalia,Export,585564.582
2024,Portugal,South Africa,Export,260124822.4
2024,Portugal,Zimbabwe,Export,1106740.515
2024,Portugal,Spain,Export,22308117278
2024,Portugal,South Sudan,Export,48883.549
2024,Portugal,Sudan,Export,2446215.558
2024,Portugal,Suriname,Export,1107199.444
2024,Portugal,Eswatini,Export,3548769.425
2024,Portugal,Sweden,Export,1177172266
2024,Portugal,Switzerland,Export,872013289.8
2024,Portugal,Syria,Export,9445445.038
2024,Portugal,Tajikistan,Export,32665.16
2024,Portugal,Thailand,Export,57167878.77
2024,Portugal,Togo,Export,5396730.573
2024,Portugal,Trinidad and Tobago,Export,13366161.52
2024,Portugal,United Arab Emirates,Export,228566051.2
2024,Portugal,Tunisia,Export,156886051.4
2024,Portugal,Türkiye,Export,743873835.7
2024,Portugal,Turkmenistan,Export,850623.321
2024,Portugal,Turks and Caicos Isds,Export,2449646.704
2024,Portugal,Uganda,Export,4607734.749
2024,Portugal,Ukraine,Export,99981062.28
2024,Portugal,North Macedonia,Export,38235691.55
2024,Portugal,Egypt,Export,242792580.7
2024,Portugal,United Kingdom,Export,3914069072
2024,Portugal,United Rep. of Tanzania,Export,3543107.493
2024,Portugal,Bunkers,Export,1772685655
2024,Portugal,USA,Export,5756784482
2024,Portugal,Burkina Faso,Export,6744051.793
2024,Portugal,Uruguay,Export,13705034.28
2024,Portugal,Uzbekistan,Export,5828652.331
2024,Portugal,Venezuela,Export,11508353.96
2024,Portugal,Wallis and Futuna Isds,Export,12512.318
2024,Portugal,Samoa,Export,524.955
2024,Portugal,Yemen,Export,1424906.251
2024,Portugal,Zambia,Export,607429.749
2024,Portugal,"Areas, nes",Export,62563319.15
2024,South Africa,World,Import,1.0124E+11
2024,South Africa,Afghanistan,Import,52554.658
2024,South Africa,Albania,Import,1300669.459
2024,South Africa,Antarctica,Import,22445.256
2024,South Africa,Algeria,Import,99864981.93
2024,South Africa,American Samoa,Import,26679.24
2024,South Africa,Andorra,Import,153412.139
2024,South Africa,Angola,Import,805967228.1
2024,South Africa,Antigua and Barbuda,Import,47994.211
2024,South Africa,Azerbaijan,Import,402449.987
2024,South Africa,Argentina,Import,370582294.4
2024,South Africa,Australia,Import,1190315427
2024,South Africa,Austria,Import,828007780.4
2024,South Africa,Bahamas,Import,91414.817
2024,South Africa,Bahrain,Import,1010502684
2024,South Africa,Bangladesh,Import,130297046.2
2024,South Africa,Armenia,Import,89869.192
2024,South Africa,Barbados,Import,501532.117
2024,South Africa,Belgium,Import,1142793476
2024,South Africa,Bermuda,Import,2852931.755
2024,South Africa,Bhutan,Import,673301.564
2024,South Africa,Bolivia (Plurinational State of),Import,2224779.254
2024,South Africa,Bosnia Herzegovina,Import,6437125.872
2024,South Africa,Botswana,Import,487274575.4
2024,South Africa,Brazil,Import,1452556446
2024,South Africa,Belize,Import,347447.014
2024,South Africa,Br. Indian Ocean Terr.,Import,2187.416
2024,South Africa,Solomon Isds,Import,2598.608
2024,South Africa,Br. Virgin Isds,Import,1172548.652
2024,South Africa,Brunei Darussalam,Import,6334.598
2024,South Africa,Bulgaria,Import,209193496.3
2024,South Africa,Myanmar,Import,9275382.208
2024,South Africa,Burundi,Import,856987.702
2024,South Africa,Belarus,Import,1084797.435
2024,South Africa,Cambodia,Import,50341076.75
2024,South Africa,Cameroon,Import,4426714.289
2024,South Africa,Canada,Import,469081010.6
2024,South Africa,Cabo Verde,Import,2662.754
2024,South Africa,Cayman Isds,Import,47306.508
2024,South Africa,Central African Rep.,Import,178155.635
2024,South Africa,Sri Lanka,Import,38347127.79
2024,South Africa,Chad,Import,1258.141
2024,South Africa,Chile,Import,120457710.3
2024,South Africa,China,Import,21768656400
2024,South Africa,Christmas Isds,Import,1909.868
2024,South Africa,Cocos Isds,Import,50462.342
2024,South Africa,Colombia,Import,54695606.9
2024,South Africa,Comoros,Import,109942.454
2024,South Africa,Congo,Import,4403558.947
2024,South Africa,Dem. Rep. of the Congo,Import,90837644.36
2024,South Africa,Cook Isds,Import,18900.832
2024,South Africa,Costa Rica,Import,34094793.13
2024,South Africa,Croatia,Import,45814884.7
2024,South Africa,Cuba,Import,2149453.695
2024,South Africa,Cyprus,Import,5212849.421
2024,South Africa,Czechia,Import,788097718.4
2024,South Africa,Benin,Import,6158820.167
2024,South Africa,Denmark,Import,336152338.7
2024,South Africa,Dominica,Import,111303.447
2024,South Africa,Dominican Rep.,Import,9313794.325
2024,South Africa,Ecuador,Import,15910944.59
2024,South Africa,El Salvador,Import,3355676.373
2024,South Africa,Equatorial Guinea,Import,8384810.886
2024,South Africa,Ethiopia,Import,12377209.82
2024,South Africa,Eritrea,Import,167775.671
2024,South Africa,Estonia,Import,34416355
2024,South Africa,Faeroe Isds,Import,12836.522
2024,South Africa,Falkland Isds (Malvinas),Import,2202206.251
2024,South Africa,South Georgia and the South Sandwich Islands,Import,470.097
2024,South Africa,Fiji,Import,33041.68
2024,South Africa,Finland,Import,433658019.4
2024,South Africa,France,Import,1968963332
2024,South Africa,French Polynesia,Import,71530.773
2024,South Africa,Fr. South Antarctic Terr.,Import,125.072
2024,South Africa,Djibouti,Import,466684.459
2024,South Africa,Gabon,Import,5193453.489
2024,South Africa,Georgia,Import,12298285.02
2024,South Africa,Gambia,Import,218101.477
2024,South Africa,State of Palestine,Import,2965.088
2024,South Africa,Germany,Import,7095848764
2024,South Africa,Ghana,Import,647532395.4
2024,South Africa,Gibraltar,Import,29263.654
2024,South Africa,Kiribati,Import,1488.522
2024,South Africa,Greece,Import,184133459
2024,South Africa,Greenland,Import,60528.999
2024,South Africa,Grenada,Import,125.345
2024,South Africa,Guam,Import,1718.63
2024,South Africa,Guatemala,Import,8496562.375
2024,South Africa,Guinea,Import,106038.483
2024,South Africa,Guyana,Import,1723.488
2024,South Africa,Haiti,Import,35438.459
2024,South Africa,Holy See (Vatican City State),Import,5841.517
2024,South Africa,Honduras,Import,4900647.553
2024,South Africa,"China, Hong Kong SAR",Import,73374945.46
2024,South Africa,Hungary,Import,452378019
2024,South Africa,Iceland,Import,9570480.924
2024,South Africa,Indonesia,Import,923450562.1
2024,South Africa,Iran,Import,3702295.272
2024,South Africa,Iraq,Import,17019359.39
2024,South Africa,Ireland,Import,470106287.6
2024,South Africa,Israel,Import,159350581.4
2024,South Africa,Italy,Import,2461831619
2024,South Africa,Côte d'Ivoire,Import,141233474
2024,South Africa,Jamaica,Import,292453.759
2024,South Africa,Japan,Import,2311825024
2024,South Africa,Kazakhstan,Import,7409829.468
2024,South Africa,Jordan,Import,14294593.53
2024,South Africa,Kenya,Import,20978138.83
2024,South Africa,Dem. People's Rep. of Korea,Import,415920.383
2024,South Africa,Rep. of Korea,Import,800864520
2024,South Africa,Kuwait,Import,880848195.1
2024,South Africa,Kyrgyzstan,Import,6311652.97
2024,South Africa,Lao People's Dem. Rep.,Import,2220214.876
2024,South Africa,Lebanon,Import,2731724.554
2024,South Africa,Lesotho,Import,331136230.7
2024,South Africa,Latvia,Import,47489301.16
2024,South Africa,Liberia,Import,1030844.824
2024,South Africa,Libya,Import,639.17
2024,South Africa,Lithuania,Import,179434449.8
2024,South Africa,Luxembourg,Import,59381646.85
2024,South Africa,"China, Macao SAR",Import,1386044.643
2024,South Africa,Madagascar,Import,174697999.3
2024,South Africa,Malawi,Import,38642939.37
2024,South Africa,Malaysia,Import,939181036.9
2024,South Africa,Maldives,Import,100512.947
2024,South Africa,Mali,Import,2173613.868
2024,South Africa,Malta,Import,7463915.285
2024,South Africa,Mauritania,Import,2347873.229
2024,South Africa,Mauritius,Import,203210204.7
2024,South Africa,Mexico,Import,736924784.5
2024,South Africa,"Other Asia, nes",Import,682763030.6
2024,South Africa,Mongolia,Import,15538.419
2024,South Africa,Rep. of Moldova,Import,4849727.561
2024,South Africa,Montenegro,Import,169353.834
2024,South Africa,Montserrat,Import,4309.376
2024,South Africa,Morocco,Import,77033391.36
2024,South Africa,Mozambique,Import,1065643289
2024,South Africa,Oman,Import,2969651513
2024,South Africa,Namibia,Import,1218631781
2024,South Africa,Nauru,Import,15504.844
2024,South Africa,Nepal,Import,686201.194
2024,South Africa,Netherlands,Import,1285155804
2024,South Africa,Curaçao,Import,43638.103
2024,South Africa,Aruba,Import,732.578
2024,South Africa,New Caledonia,Import,8800170.002
2024,South Africa,Vanuatu,Import,1535.635
2024,South Africa,New Zealand,Import,113398668.1
2024,South Africa,Nicaragua,Import,3267347.893
2024,South Africa,Niger,Import,196878.877
2024,South Africa,Nigeria,Import,2547480117
2024,South Africa,Niue,Import,146025.488
2024,South Africa,Norfolk Isds,Import,136530.743
2024,South Africa,Norway,Import,108824895.9
2024,South Africa,N. Mariana Isds,Import,7867.067
2024,South Africa,United States Minor Outlying Islands,Import,3106.865
2024,South Africa,FS Micronesia,Import,2738.965
2024,South Africa,Marshall Isds,Import,35294.334
2024,South Africa,Palau,Import,112.57
2024,South Africa,Pakistan,Import,168206093.4
2024,South Africa,Panama,Import,695638.453
2024,South Africa,Papua New Guinea,Import,731243.42
2024,South Africa,Paraguay,Import,3196585.511
2024,South Africa,Peru,Import,19093863.07
2024,South Africa,Philippines,Import,131833391.9
2024,South Africa,Pitcairn,Import,799.618
2024,South Africa,Poland,Import,1394835320
2024,South Africa,Portugal,Import,328124830.3
2024,South Africa,Guinea-Bissau,Import,1296.028
2024,South Africa,Timor-Leste,Import,133504.893
2024,South Africa,Qatar,Import,150673732.1
2024,South Africa,Romania,Import,448732133.3
2024,South Africa,Russian Federation,Import,558880714.6
2024,South Africa,Rwanda,Import,2923358.338
2024,South Africa,Saint Barthélemy,Import,632.947
2024,South Africa,Saint Helena,Import,84952.364
2024,South Africa,Saint Kitts and Nevis,Import,80446.4
2024,South Africa,Anguilla,Import,63948.243
2024,South Africa,Saint Lucia,Import,12420.963
2024,South Africa,Saint Pierre and Miquelon,Import,25.386
2024,South Africa,Saint Vincent and the Grenadines,Import,264.501
2024,South Africa,San Marino,Import,1479340.667
2024,South Africa,Sao Tome and Principe,Import,67134.595
2024,South Africa,Saudi Arabia,Import,2465447529
2024,South Africa,Senegal,Import,2215697.011
2024,South Africa,Serbia,Import,37200724.13
2024,South Africa,Seychelles,Import,3808140.933
2024,South Africa,Sierra Leone,Import,4574317.939
2024,South Africa,India,Import,7320167846
2024,South Africa,Singapore,Import,310591280.5
2024,South Africa,Slovakia,Import,263344793.2
2024,South Africa,Viet Nam,Import,1135635786
2024,South Africa,Slovenia,Import,86511792.14
2024,South Africa,Somalia,Import,219238.968
2024,South Africa,South Africa,Import,291883665.3
2024,South Africa,Zimbabwe,Import,299294960.9
2024,South Africa,Spain,Import,1582364741
2024,South Africa,South Sudan,Import,1947.755
2024,South Africa,Sudan,Import,74802.289
2024,South Africa,Suriname,Import,49294.825
2024,South Africa,Eswatini,Import,1495134799
2024,South Africa,Sweden,Import,1192619143
2024,South Africa,Switzerland,Import,695634218.2
2024,South Africa,Syria,Import,44241.57
2024,South Africa,Tajikistan,Import,2449092.659
2024,South Africa,Thailand,Import,3214537676
2024,South Africa,Togo,Import,123749343.5
2024,South Africa,Tokelau,Import,993473.078
2024,South Africa,Tonga,Import,166.944
2024,South Africa,Trinidad and Tobago,Import,9167917.275
2024,South Africa,United Arab Emirates,Import,2968995440
2024,South Africa,Tunisia,Import,44287366.5
2024,South Africa,Türkiye,Import,809757289
2024,South Africa,Turkmenistan,Import,7379.937
2024,South Africa,Turks and Caicos Isds,Import,16928.674
2024,South Africa,Tuvalu,Import,2856.503
2024,South Africa,Uganda,Import,9358026.069
2024,South Africa,Ukraine,Import,23160676.78
2024,South Africa,North Macedonia,Import,210637787.7
2024,South Africa,Egypt,Import,116160531.3
2024,South Africa,United Kingdom,Import,1647296009
2024,South Africa,United Rep. of Tanzania,Import,52024133.25
2024,South Africa,Special Categories,Import,355633081.7
2024,South Africa,USA,Import,6977130901
2024,South Africa,Burkina Faso,Import,95372.453
2024,South Africa,Uruguay,Import,38144881.48
2024,South Africa,Uzbekistan,Import,9325617.499
2024,South Africa,Venezuela,Import,3021909.39
2024,South Africa,Wallis and Futuna Isds,Import,1791.074
2024,South Africa,Samoa,Import,6677.548
2024,South Africa,Yemen,Import,7493.053
2024,South Africa,Zambia,Import,249787078.8
2024,South Africa,"Areas, nes",Import,383329298.7
2024,South Africa,World,Export,1.10109E+11
2024,South Africa,Afghanistan,Export,3182647.802
2024,South Africa,Albania,Export,3767636.664
2024,South Africa,Antarctica,Export,2925254.775
2024,South Africa,Algeria,Export,19711230.31
2024,South Africa,American Samoa,Export,45414.656
2024,South Africa,Andorra,Export,301463.34
2024,South Africa,Angola,Export,369722741.4
2024,South Africa,Antigua and Barbuda,Export,9048284.307
2024,South Africa,Azerbaijan,Export,1170080.412
2024,South Africa,Argentina,Export,113946114.4
2024,South Africa,Australia,Export,1016332288
2024,South Africa,Austria,Export,42038040.34
2024,South Africa,Bahamas,Export,28117540.09
2024,South Africa,Bahrain,Export,33088069.77
2024,South Africa,Bangladesh,Export,182781924.1
2024,South Africa,Armenia,Export,3201428.585
2024,South Africa,Barbados,Export,3247351.716
2024,South Africa,Belgium,Export,3029629683
2024,South Africa,Bermuda,Export,1936586.556
2024,South Africa,Bhutan,Export,14874.081
2024,South Africa,Bolivia (Plurinational State of),Export,448229.376
2024,South Africa,Bosnia Herzegovina,Export,261684.278
2024,South Africa,Botswana,Export,4333744347
2024,South Africa,Brazil,Export,319982153.9
2024,South Africa,Belize,Export,5239838.802
2024,South Africa,Br. Indian Ocean Terr.,Export,34242.499
2024,South Africa,Solomon Isds,Export,127439.655
2024,South Africa,Br. Virgin Isds,Export,42558340.46
2024,South Africa,Brunei Darussalam,Export,258869.757
2024,South Africa,Bulgaria,Export,17539238.17
2024,South Africa,Myanmar,Export,989123.576
2024,South Africa,Burundi,Export,3874540.33
2024,South Africa,Belarus,Export,637386.293
2024,South Africa,Cambodia,Export,20179920.55
2024,South Africa,Cameroon,Export,57803453.94
2024,South Africa,Canada,Export,468285498.2
2024,South Africa,Cabo Verde,Export,2450083.132
2024,South Africa,Cayman Isds,Export,5269977.465
2024,South Africa,Central African Rep.,Export,1228896.732
2024,South Africa,Sri Lanka,Export,39086737.69
2024,South Africa,Chad,Export,6589438.243
2024,South Africa,Chile,Export,62775933.51
2024,South Africa,China,Export,12412565667
2024,South Africa,Colombia,Export,21718712.61
2024,South Africa,Comoros,Export,3984433.759
2024,South Africa,Congo,Export,100274155.2
2024,South Africa,Dem. Rep. of the Congo,Export,1360861028
2024,South Africa,Cook Isds,Export,1204901.21
2024,South Africa,Costa Rica,Export,5560442.58
2024,South Africa,Croatia,Export,10860219.09
2024,South Africa,Cuba,Export,4137388.14
2024,South Africa,Cyprus,Export,27145020.74
2024,South Africa,Czechia,Export,344609786.9
2024,South Africa,Benin,Export,17523097.15
2024,South Africa,Denmark,Export,89457045.33
2024,South Africa,Dominica,Export,362330.977
2024,South Africa,Dominican Rep.,Export,12756115.54
2024,South Africa,Ecuador,Export,43417609.7
2024,South Africa,El Salvador,Export,809437.219
2024,South Africa,Equatorial Guinea,Export,1834612.82
2024,South Africa,Ethiopia,Export,32853005.77
2024,South Africa,Eritrea,Export,8940382.688
2024,South Africa,Estonia,Export,8664211.827
2024,South Africa,Faeroe Isds,Export,20720.458
2024,South Africa,Fiji,Export,1716461.004
2024,South Africa,Finland,Export,32545781.38
2024,South Africa,France,Export,556078780.9
2024,South Africa,French Polynesia,Export,419029.705
2024,South Africa,Fr. South Antarctic Terr.,Export,132101.427
2024,South Africa,Djibouti,Export,44528481.87
2024,South Africa,Gabon,Export,46162524.81
2024,South Africa,Georgia,Export,6241862.281
2024,South Africa,Gambia,Export,9235055.036
2024,South Africa,State of Palestine,Export,8452.518
2024,South Africa,Germany,Export,7082061689
2024,South Africa,Ghana,Export,345523199.9
2024,South Africa,Gibraltar,Export,1117026.449
2024,South Africa,Kiribati,Export,1710.113
2024,South Africa,Greece,Export,203053266
2024,South Africa,Greenland,Export,211023.11
2024,South Africa,Grenada,Export,22235455.1
2024,South Africa,Guam,Export,2007.261
2024,South Africa,Guatemala,Export,16030917.62
2024,South Africa,Guinea,Export,66665236.33
2024,South Africa,Guyana,Export,4857768.232
2024,South Africa,Haiti,Export,3576010.742
2024,South Africa,Honduras,Export,18491046.94
2024,South Africa,"China, Hong Kong SAR",Export,1358509593
2024,South Africa,Hungary,Export,38227990.85
2024,South Africa,Iceland,Export,2391340.567
2024,South Africa,Indonesia,Export,379139308.4
2024,South Africa,Iran,Export,19624488.45
2024,South Africa,Iraq,Export,60170182.15
2024,South Africa,Ireland,Export,167716648.6
2024,South Africa,Israel,Export,178202583.2
2024,South Africa,Italy,Export,873732166.4
2024,South Africa,Côte d'Ivoire,Export,130903786.4
2024,South Africa,Jamaica,Export,6218685.757
2024,South Africa,Japan,Export,4884814230
2024,South Africa,Kazakhstan,Export,18482403.45
2024,South Africa,Jordan,Export,63460067.12
2024,South Africa,Kenya,Export,567598817
2024,South Africa,Dem. People's Rep. of Korea,Export,15914.125
2024,South Africa,Rep. of Korea,Export,1654704431
2024,South Africa,Kuwait,Export,110616565.2
2024,South Africa,Kyrgyzstan,Export,6428642.346
2024,South Africa,Lao People's Dem. Rep.,Export,339573.67
2024,South Africa,Lebanon,Export,9578668.176
2024,South Africa,Lesotho,Export,1463018407
2024,South Africa,Latvia,Export,91994857.96
2024,South Africa,Liberia,Export,175304323.6
2024,South Africa,Libya,Export,7361244.511
2024,South Africa,Lithuania,Export,27989680.56
2024,South Africa,Luxembourg,Export,34370289.77
2024,South Africa,"China, Macao SAR",Export,179072.081
2024,South Africa,Madagascar,Export,236425760.2
2024,South Africa,Malawi,Export,514739449.6
2024,South Africa,Malaysia,Export,715844567.5
2024,South Africa,Maldives,Export,15923019.6
2024,South Africa,Mali,Export,74298587.67
2024,South Africa,Malta,Export,24291763.23
2024,South Africa,Mauritania,Export,23844352.63
2024,South Africa,Mauritius,Export,504268242.4
2024,South Africa,Mexico,Export,267280188.1
2024,South Africa,"Other Asia, nes",Export,575654383.3
2024,South Africa,Mongolia,Export,26834442.24
2024,South Africa,Rep. of Moldova,Export,231695.58
2024,South Africa,Montenegro,Export,27311427.72
2024,South Africa,Morocco,Export,126170131.3
2024,South Africa,Mozambique,Export,6571949830
2024,South Africa,Oman,Export,62892415.72
2024,South Africa,Namibia,Export,3848192287
2024,South Africa,Nauru,Export,2978.572
2024,South Africa,Nepal,Export,1297283.408
2024,South Africa,Netherlands,Export,4278282816
2024,South Africa,Curaçao,Export,2276463.324
2024,South Africa,Aruba,Export,1445351.641
2024,South Africa,Sint Maarten,Export,1048492.646
2024,South Africa,New Caledonia,Export,614012.963
2024,South Africa,Vanuatu,Export,449372.054
2024,South Africa,New Zealand,Export,82505569.28
2024,South Africa,Nicaragua,Export,2396992.866
2024,South Africa,Niger,Export,10048769.37
2024,South Africa,Nigeria,Export,380378266.1
2024,South Africa,Niue,Export,4906.728
2024,South Africa,Norway,Export,154864413.8
2024,South Africa,N. Mariana Isds,Export,21562.275
2024,South Africa,FS Micronesia,Export,24866.656
2024,South Africa,Marshall Isds,Export,50315001.25
2024,South Africa,Palau,Export,160397.153
2024,South Africa,Pakistan,Export,366046974.5
2024,South Africa,Panama,Export,48491363.83
2024,South Africa,Papua New Guinea,Export,10819356.69
2024,South Africa,Paraguay,Export,6182932.682
2024,South Africa,Peru,Export,31416850.64
2024,South Africa,Philippines,Export,89593993.82
2024,South Africa,Poland,Export,117344073.8
2024,South Africa,Portugal,Export,188511787.6
2024,South Africa,Guinea-Bissau,Export,705544.117
2024,South Africa,Timor-Leste,Export,535780.566
2024,South Africa,Qatar,Export,73570179.46
2024,South Africa,Romania,Export,95998055.3
2024,South Africa,Russian Federation,Export,299449544.6
2024,South Africa,Rwanda,Export,45928739.37
2024,South Africa,Saint Helena,Export,11687251.56
2024,South Africa,Saint Kitts and Nevis,Export,369397.17
2024,South Africa,Anguilla,Export,4153.569
2024,South Africa,Saint Lucia,Export,13773834.29
2024,South Africa,Saint Vincent and the Grenadines,Export,930860.333
2024,South Africa,San Marino,Export,39171.665
2024,South Africa,Sao Tome and Principe,Export,982036.31
2024,South Africa,Saudi Arabia,Export,391917901.1
2024,South Africa,Senegal,Export,200542543.9
2024,South Africa,Serbia,Export,4966867.667
2024,South Africa,Seychelles,Export,65454675.56
2024,South Africa,Sierra Leone,Export,32415791.98
2024,South Africa,India,Export,4746403505
2024,South Africa,Singapore,Export,711676093.9
2024,South Africa,Slovakia,Export,33572462.1
2024,South Africa,Viet Nam,Export,610886603.9
2024,South Africa,Slovenia,Export,145292534.3
2024,South Africa,Somalia,Export,9250304.387
2024,South Africa,Zimbabwe,Export,3781479481
2024,South Africa,Spain,Export,1312433010
2024,South Africa,South Sudan,Export,2166380.13
2024,South Africa,Sudan,Export,12814195.24
2024,South Africa,Suriname,Export,7934031.162
2024,South Africa,Eswatini,Export,1690555685
2024,South Africa,Sweden,Export,115474373.5
2024,South Africa,Switzerland,Export,303442245.7
2024,South Africa,Syria,Export,717574.088
2024,South Africa,Tajikistan,Export,260857.473
2024,South Africa,Thailand,Export,363438482.2
2024,South Africa,Togo,Export,30178390.65
2024,South Africa,Tonga,Export,202941.439
2024,South Africa,Trinidad and Tobago,Export,2771162.194
2024,South Africa,United Arab Emirates,Export,2685201201
2024,South Africa,Tunisia,Export,18107915.47
2024,South Africa,Türkiye,Export,386449752.2
2024,South Africa,Turkmenistan,Export,46487.455
2024,South Africa,Turks and Caicos Isds,Export,35470.013
2024,South Africa,Tuvalu,Export,71213.59
2024,South Africa,Uganda,Export,108254358
2024,South Africa,Ukraine,Export,5174768.244
2024,South Africa,North Macedonia,Export,391644.364
2024,South Africa,Egypt,Export,72672695.08
2024,South Africa,United Kingdom,Export,5277244217
2024,South Africa,United Rep. of Tanzania,Export,544256010.5
2024,South Africa,Bunkers,Export,779699370.5
2024,South Africa,Special Categories,Export,435400013.9
2024,South Africa,USA,Export,8209319349
2024,South Africa,Burkina Faso,Export,38712036.95
2024,South Africa,Uruguay,Export,16990892.51
2024,South Africa,Uzbekistan,Export,2145228.937
2024,South Africa,Venezuela,Export,13017960.92
2024,South Africa,Samoa,Export,511876.814
2024,South Africa,Yemen,Export,40276876.29
2024,South Africa,Zambia,Export,3044121075
2024,South Africa,"Areas, nes",Export,8315212398
2024,Spain,World,Import,4.51303E+11
2024,Spain,Afghanistan,Import,6269224.685
2024,Spain,Albania,Import,136869426.7
2024,Spain,Antarctica,Import,1018444.928
2024,Spain,Algeria,Import,6006515625
2024,Spain,American Samoa,Import,68559.014
2024,Spain,Andorra,Import,38794967.23
2024,Spain,Angola,Import,2345039002
2024,Spain,Antigua and Barbuda,Import,4388475.508
2024,Spain,Azerbaijan,Import,121292483.7
2024,Spain,Argentina,Import,1567467844
2024,Spain,Australia,Import,606150093.1
2024,Spain,Austria,Import,3200557817
2024,Spain,Bahamas,Import,33542270.36
2024,Spain,Bahrain,Import,277389442.8
2024,Spain,Bangladesh,Import,3807479046
2024,Spain,Armenia,Import,8620335.189
2024,Spain,Barbados,Import,474502.383
2024,Spain,Belgium,Import,10451156712
2024,Spain,Bermuda,Import,4359548.238
2024,Spain,Bhutan,Import,683454.526
2024,Spain,Bolivia (Plurinational State of),Import,140515144.3
2024,Spain,Bosnia Herzegovina,Import,45010226.72
2024,Spain,Botswana,Import,499226.135
2024,Spain,Bouvet Island,Import,6080.358
2024,Spain,Brazil,Import,9093640203
2024,Spain,Belize,Import,39998020.67
2024,Spain,Br. Indian Ocean Terr.,Import,10241.92
2024,Spain,Solomon Isds,Import,17490753
2024,Spain,Br. Virgin Isds,Import,180212.358
2024,Spain,Brunei Darussalam,Import,91828.608
2024,Spain,Bulgaria,Import,884208265.5
2024,Spain,Myanmar,Import,387335060.1
2024,Spain,Burundi,Import,36019.959
2024,Spain,Belarus,Import,7909183.629
2024,Spain,Cambodia,Import,1715822599
2024,Spain,Cameroon,Import,123082571.3
2024,Spain,Canada,Import,2409411600
2024,Spain,Cabo Verde,Import,48803030.77
2024,Spain,Cayman Isds,Import,4521162.041
2024,Spain,Central African Rep.,Import,309839.494
2024,Spain,Sri Lanka,Import,265362386.5
2024,Spain,Chad,Import,133571.736
2024,Spain,Chile,Import,1808078402
2024,Spain,China,Import,46595992789
2024,Spain,Christmas Isds,Import,123425.592
2024,Spain,Cocos Isds,Import,11028.664
2024,Spain,Colombia,Import,648726114.9
2024,Spain,Comoros,Import,448867.787
2024,Spain,Congo,Import,109692183.1
2024,Spain,Dem. Rep. of the Congo,Import,734087942.5
2024,Spain,Cook Isds,Import,3916779.209
2024,Spain,Costa Rica,Import,481216576.8
2024,Spain,Croatia,Import,261680957.5
2024,Spain,Cuba,Import,108741905.9
2024,Spain,Cyprus,Import,32593653.56
2024,Spain,Czechia,Import,5728639129
2024,Spain,Benin,Import,3995916.07
2024,Spain,Denmark,Import,2522168918
2024,Spain,Dominica,Import,239186.177
2024,Spain,Dominican Rep.,Import,162480622.1
2024,Spain,Ecuador,Import,984590644.5
2024,Spain,El Salvador,Import,65348135.12
2024,Spain,Equatorial Guinea,Import,691647392.6
2024,Spain,Ethiopia,Import,26523272.27
2024,Spain,Eritrea,Import,655249.692
2024,Spain,Estonia,Import,192541531
2024,Spain,Faeroe Isds,Import,123600199.7
2024,Spain,Falkland Isds (Malvinas),Import,255054400
2024,Spain,South Georgia and the South Sandwich Islands,Import,655.446
